SMILES,LOAEL,Dataset
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0.10394,swiss
CC(c1nn(c(=O)n1N)C(=O)NC(C)(C)C)C,0.10485,swiss
COCc1c(F)c(F)c(c(c1F)F)COC(=O)C1C(C1(C)C)/C=C/C,0.10573,swiss
[O-][N+](=O)c1cnc(n1C)C,0.10629,mazzatorta
CC(N(c1c(cc(cc1N(=O)=O)S(=O)(=O)N)N(=O)=O)C(C)C)C,0.10642,mazzatorta
CCOC(=O)C(OC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F)C,0.10828,mazzatorta
CCOC(=O)C(OC(=O)c1cc(ccc1N(=O)=O)Oc1cc(ccc1Cl)C(F)(F)F)C,0.10828,mazzatorta
S=C1NCCNC(=S)S[Mn+2]S1,0.10856,swiss
ClCC(=O)N(c1ccccc1)C(C)C,0.10865,mazzatorta
CCNc1nc(NC(C)C)nc(n1)Cl,0.10942,swiss
CCCN(CC1COC2(O1)CCC(CC2)C(C)(C)C)CC,0.11029,swiss
CCOc1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,0.11059,mazzatorta
COC(=O)c1c(nc(c(c1CC(C)C)C1=NCCS1)C(F)(F)F)C(F)F,0.11151,"mazzatorta, swiss"
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)NS(=O)(=O)C)[N+](=O)[O-])C(F)(F)F,0.11396,mazzatorta
Oc1ccc(c(c1)C)C,0.1146,mazzatorta
N#Cc1c(N)nc(nc1N)NC1CC1,0.11566,mazzatorta
O=C(c1cccc(c1C(=O)NC(CS(=O)(=O)C)(C)C)I)Nc1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,0.11577,swiss
CBr,0.11586,swiss
CCNc1nc(NC(C)C)nc(n1)Cl,0.11591,mazzatorta
COc1c(OC)cc(c(c1OC)C(=O)c1c(OC)ncc(c1C)Cl)C,0.11727,swiss
CNC(=O)O/N=C(\SC)/C,0.11837,swiss
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C,0.11856,mazzatorta
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])Cc1c(F)cccc1Cl,0.11856,mazzatorta
CCNC(=O)NC(=O)/C(=N\OC)/C#N,0.11858,swiss
N#CC(c1ccccc1)(Cn1cncn1)CCc1ccc(cc1)Cl,0.11876,mazzatorta
CC(N(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)C(C)C)C,0.1193,mazzatorta
COc1cc(ccc1OC)C(=CC(=O)N1CCOCC1)c1ccc(cc1)Cl,0.11937,mazzatorta
CCCCc1c(=O)nc([nH]c1C)NCC,0.11945,mazzatorta
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.12011,"mazzatorta, swiss"
CNC(=O)ON=C(SC)C,0.1233,mazzatorta
CNC(=O)Oc1cc(C)c(c(c1)C)SC,0.12427,swiss
c1coc(c1)c1nc2c([nH]1)cccc2,0.12487,swiss
CO/C=C(\c1ccccc1COc1cccc(n1)C(F)(F)F)/C(=O)OC,0.12523,swiss
CN(C(=O)C(c1ccccc1)c1ccccc1)C,0.12536,mazzatorta
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,0.12545,swiss
O=C(C1=C(C)OCCS1)Nc1ccccc1,0.1275,mazzatorta
ClC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl,0.12778,swiss
O=C(N(C)C)Nc1cccc(c1)C(F)(F)F,0.1292,swiss
CC(N(c1c(cc(cc1N(=O)=O)S(=O)(=O)N)N(=O)=O)C(C)C)C,0.12992,mazzatorta
[O-][N+](=O)/N=C(\NC)/NCc1cnc(s1)Cl,0.13017,swiss
CCCN(C(=O)SCC)CCC,0.13205,mazzatorta
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,0.1346,mazzatorta
ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,0.13488,mazzatorta
OC(C(C)(C)C)C(=Cc1ccc(cc1)Cl)n1ncnc1,0.13507,mazzatorta
CCc1ccc(cc1)C(=O)NN(C(C)(C)C)C(=O)c1cc(C)cc(c1)C,0.13618,mazzatorta
O=C(Nc1cnns1)Nc1ccccc1,0.13621,mazzatorta
ClC=C(c1cc(Cl)c(cc1Cl)Cl)OP(=O)(OC)OC,0.13663,mazzatorta
ClC(Br)Br,0.13684,mazzatorta
CCCCCCCCc1cc(N(=O)=O)c(c(c1)N(=O)=O)OC(=O)C=CC,0.13721,mazzatorta
CCc1ccc(cc1)C(=O)NN(C(C)(C)C)C(=O)c1cc(C)cc(c1)C,0.13732,swiss
Cc1cccc2c1n1cnnc1s2,0.13739,swiss
CCC(Nc1c(cc(cc1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,0.13747,swiss
CC(C(c1cncnc1)(c1ccc(cc1)OC(F)(F)F)O)C,0.13801,swiss
CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C,0.13932,mazzatorta
CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.13991,mazzatorta
OC(=O)COc1nc(Cl)c(cc1Cl)Cl,0.14037,mazzatorta
CC(OC(=O)Nc1cccc(c1)Cl)C,0.14041,swiss
COC(=O)C(N(c1c(C)cccc1C)C(=O)Cc1ccccc1)C,0.14136,mazzatorta
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)O)C,0.14422,swiss
ClC(=C)Cl,0.14441,mazzatorta
Clc1ccccc1CC(C1(Cl)CC1)(Cn1nc[nH]c1=S)O,0.14524,swiss
CC(N1C(=O)c2ccccc2NS1(=O)=O)C,0.14566,mazzatorta
CC(=O)O.CCCCCCCCCCCCNC(=N)N,0.14612,swiss
CCOc1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,0.14653,swiss
CON=C(c1ccccc1CON=C(c1cccc(c1)C(F)(F)F)C)C(=O)OC,0.14693,mazzatorta
c1ccc(cc1)Nc1ccccc1,0.14773,"mazzatorta, swiss"
COC(CCCC(CC=CC(=CC(=O)OC(C)C)C)C)(C)C,0.14816,mazzatorta
c1scc(n1)c1nc2c([nH]1)cccc2,0.14907,mazzatorta
CC(N1C(=O)c2ccccc2NS1(=O)=O)C,0.14983,swiss
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,0.15043,swiss
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0.15135,mazzatorta
CON=C(c1ccc(cc1Cl)Cl)Cc1cccnc1,0.15246,mazzatorta
CCC(c1noc(c1)NC(=O)c1c(OC)cccc1OC)(CC)C,0.15253,mazzatorta
CCNC(=O)NC(=O)C(=NOC)C#N,0.15289,mazzatorta
CCNC(=O)NC(=O)/C(=N\OC)/C#N,0.15289,swiss
Clc1ccc(c(c1)Cl)C=C(C(C(C)(C)C)O)n1cncn1,0.15327,mazzatorta
COC=C(c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)C(=O)OC,0.15432,mazzatorta
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.15479,swiss
OC(=O)C(Oc1ccc(cc1Cl)Cl)C,0.15528,swiss
COP(=S)(Oc1cc(Cl)c(cc1Cl)Cl)OC,0.1555,mazzatorta
Cc1nc(Nc2ccccc2)nc(c1)C1CC1,0.15802,"mazzatorta, swiss"
CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,0.16036,mazzatorta
CC(OC(=O)Nc1ccccc1)C,0.16182,swiss
Cc1cccc2c1n1cnnc1s2,0.16382,mazzatorta
C#CC(NC(=O)c1cc(Cl)cc(c1)Cl)(C)C,0.16593,swiss
CC(N1C(=O)c2ccccc2NS1(=O)=O)C,0.16647,mazzatorta
ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,0.1686,mazzatorta
CNc1cnn(c(=O)c1Cl)c1cccc(c1)C(F)(F)F,0.16877,mazzatorta
O=C1N(c2cc(Cl)cc(c2)Cl)C(=O)C2(C1(C)C2)C,0.16893,swiss
CCC(Nc1c(cc(cc1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,0.1693,mazzatorta
Cc1ccc(c2c1cccc2)C,0.17283,swiss
Clc1cc(Cl)c(cc1n1nc(n(c1=O)C(F)F)C)NS(=O)(=O)C,0.17304,"mazzatorta, swiss"
COC(=O)c1ccc(cc1C1=NC(C(=O)N1)(C)C(C)C)C,0.17341,mazzatorta
CNC(=O)N(c1nnc(s1)C(C)(C)C)C,0.1752,mazzatorta
CCN(C(=O)C(Oc1cccc2c1cccc2)C)CC,0.17527,swiss
CCCCCCCCc1cc(N(=O)=O)c(c(c1)N(=O)=O)OC(=O)C=CC,0.17563,mazzatorta
CCCCCCC(c1cc(cc(c1OC(=O)/C=C/C)[N+](=O)[O-])[N+](=O)[O-])C,0.17563,swiss
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.17608,swiss
CCCCCCCCCC[N+](CCCCCCCCCC)(C)C.[Cl-],0.17676,swiss
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c1ccccc1,0.17814,mazzatorta
Clc1ccc(cc1)CCC(C(C)(C)C)(Cn1cncn1)O,0.17868,swiss
N#Cc1cc(C)c(c(c1)C(=O)NC)NC(=O)c1cc(nn1c1ncccc1Cl)Br,0.17901,swiss
CBr,0.17906,swiss
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.17966,mazzatorta
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.18016,"mazzatorta, swiss"
CC1=NNC(=O)N(C1)/N=C/c1cccnc1,0.18092,swiss
c1ccc(cc1)Nc1ccccc1,0.18319,mazzatorta
CN1CN(C)CSC1=S,0.18487,mazzatorta
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.18535,mazzatorta
O=N(=O)c1ccc(c(c1)N(=O)=O)C,0.18668,mazzatorta
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,0.19052,mazzatorta
COP(=O)(NC(=O)C)SC,0.19108,mazzatorta
N#CCNC(=O)c1cnccc1C(F)(F)F,0.19244,swiss
CCCCCCC(c1cc(cc(c1OC(=O)/C=C\C)[N+](=O)[O-])[N+](=O)[O-])C,0.19484,swiss
OC1CN(C(=O)N1c1nnc(s1)C(C)(C)C)C,0.19507,mazzatorta
OC(=O)C(Cl)(Cl)C,0.19704,mazzatorta
O=c1nc(N(C)C)n(c(=O)n1C1CCCCC1)C,0.19817,mazzatorta
c1scc(n1)c1nc2c([nH]1)cccc2,0.19876,"mazzatorta, swiss"
Nc1ccc(c(c1)N)O,0.20138,mazzatorta
C=Cc1ccccc1,0.20163,mazzatorta
Cn1nc(c(c1)C(=O)Nc1ccccc1C1CC1C1CC1)C(F)F,0.2022,swiss
O=C(NS(=O)(=O)c1ccccc1C(=O)OC1COC1)Nc1nc(C)cc(n1)C,0.20423,mazzatorta
CO/C=C(\c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)/C(=O)OC,0.20427,swiss
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,0.20983,swiss
ClCC(=O)N(c1c(CC)cccc1CC)CNC(=O)C,0.21058,mazzatorta
CC(Nc1nc(NC(C)C)nc(n1)Cl)C,0.21767,mazzatorta
O=C1CCCC(=O)C1C(=O)c1ccc(cc1Cl)S(=O)(=O)C,0.219,swiss
CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,0.21902,mazzatorta
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C,0.22199,swiss
CC(Nc1nc(NC(C)C)nc(n1)Cl)C,0.22202,swiss
COCC(=O)N(c1c(C)cccc1C)C(C(=O)OC)C,0.22375,mazzatorta
Nc1ccc2c(c1)nc1c(c2)ccc(c1)N,0.22462,mazzatorta
Nc1cnn(c(=O)c1Cl)c1ccccc1,0.22559,swiss
CNC(=O)Oc1ccccc1OC(C)C,0.2294,swiss
O=CNC(C(Cl)(Cl)Cl)N1CCN(CC1)C(C(Cl)(Cl)Cl)NC=O,0.22991,"mazzatorta, swiss"
CC(CC(c1sccc1NC(=O)c1cn(nc1C(F)(F)F)C)C)C,0.23093,swiss
CCNC(=O)C(OC(=O)Nc1ccccc1)C,0.23279,swiss
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,0.23426,swiss
CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.23779,swiss
CCSC(CC1CC(=O)C(=C(NOCC=CCl)CC)C(=O)C1)C,0.23895,mazzatorta
Cl/C=C/CO/N=C(\C1=C(O)CC(CC1=O)CC(SCC)C)/CC,0.23895,swiss
CNC(=O)Oc1ccccc1OC(C)C,0.23896,mazzatorta
CCC(n1c(=O)[nH]c(c(c1=O)Br)C)C,0.23936,mazzatorta
Fc1ccc2c(c1)n(c(c2Br)C)S(=O)(=O)c1ncn(n1)S(=O)(=O)N(C)C,0.24019,swiss
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.24799,swiss
C=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.24801,mazzatorta
OC(=O)c1nc(Cl)c(c(c1Cl)N)Cl,0.24849,mazzatorta
CCc1cc(C)cc(c1c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2)CC,0.24968,swiss
CC1OC(C)OC(OC(O1)C)C,0.2497,swiss
[S]C(=S)NCCNC(=S)S[Mn],0.25254,swiss
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,0.2548,mazzatorta
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.25578,swiss
Cc1ccc(cc1)N(S(=O)(=O)N(C)C)SC(Cl)(Cl)F,0.25917,swiss
Fc1ccc(cc1)Oc1ccnc2c1c(Cl)cc(c2)Cl,0.25963,swiss
CC(Oc1cccc(c1)NC(=O)c1ccccc1C(F)(F)F)C,0.26909,"mazzatorta, swiss"
Nc1cnn(c(=O)c1Cl)c1ccccc1,0.27071,swiss
OCC(CCl)O,0.2714,swiss
ClC=C(c1cc(Cl)c(cc1Cl)Cl)OP(=O)(OC)OC,0.27325,mazzatorta
CCSC(CC1CC(=O)C(=C(NOCC=CCl)CC)C(=O)C1)C,0.27785,mazzatorta
CC(CC(c1sccc1NC(=O)c1cn(nc1C(F)(F)F)C)C)C,0.27823,swiss
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1S(=O)(=O)CC,0.28045,swiss
OC(=O)COc1ccc(cc1Cl)Cl,0.2805,swiss
CCCC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Cl,0.28052,"mazzatorta, swiss"
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,0.28533,mazzatorta
Cc1ccc(cc1)N(S(=O)(=O)N(C)C)SC(Cl)(Cl)F,0.28797,swiss
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,0.29547,"mazzatorta, swiss"
CNC(=O)Oc1cccc2c1cccc2,0.29818,mazzatorta
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(n1)OC(F)F,0.29893,mazzatorta
CNC(=O)Oc1cccc2c1cccc2,0.29917,swiss
CN(C(=S)[S-])C.CN(C(=S)[S-])C.CN(C(=S)[S-])C.[Fe+3],0.30012,swiss
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(n1)OC,0.30133,mazzatorta
Fc1ccc(c(c1)F)NC(=O)c1cccnc1Oc1cccc(c1)C(F)(F)F,0.30333,swiss
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c1ccccc1,0.3035,swiss
NC1CC(N=C(C(=O)O)N)C(OC1OC1C(O)C(O)C(C(C1O)O)O)C,0.30578,swiss
CNC(=O)Oc1cc(C)cc(c1C)C,0.30635,mazzatorta
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.31204,swiss
ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,0.31323,swiss
C#CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.31625,mazzatorta
OC(=O)CCl,0.31747,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(c(c1F)Cl)F,0.32143,swiss
ClC(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl,0.32603,swiss
CCCCCCC(c1cc(cc(c1OC(=O)/C=C\C)[N+](=O)[O-])[N+](=O)[O-])C,0.33151,swiss
ClC(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl,0.33268,"mazzatorta, swiss"
OC(=O)CSc1cc(/N=c/2\sc(=O)n3n2CCCC3)c(cc1Cl)F,0.33346,swiss
CN(C1C(=O)C(=C(O)N)C(=O)C2(C1CC1C(=C(O)c3c(C1(C)O)cccc3O)C2=O)O)C,0.33751,mazzatorta
OC(=O)COc1ccc(cc1Cl)Cl,0.33931,swiss
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)O)[N+](=O)[O-])C(F)(F)F,0.34563,mazzatorta
CCC(=O)Nc1ccc(c(c1)Cl)Cl,0.3485,mazzatorta
OC(=O)C(Cl)(Cl)C,0.34973,mazzatorta
Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,0.35126,mazzatorta
OC(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,0.35501,mazzatorta
N=C(NC(=N)N)NCCc1ccccc1,0.35565,mazzatorta
COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC,0.36164,mazzatorta
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.36707,swiss
Cc1cc(C)cc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccc2c(c1C)CCCO2,0.3678,swiss
O=CNC(C(Cl)(Cl)Cl)N1CCN(CC1)C(C(Cl)(Cl)Cl)NC=O,0.36785,swiss
CCN(C(=O)C(Oc1cccc2c1cccc2)C)CC,0.36852,"mazzatorta, swiss"
Cc1nnc(c(=O)n1N)c1ccccc1,0.36892,swiss
CC(=CC1C(C1(C)C)C(=O)OCc1coc(c1)Cc1ccccc1)C,0.36934,mazzatorta
O=C(Nc1ccnc(c1)Cl)Nc1ccccc1,0.37548,swiss
O=C(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,0.38809,"mazzatorta, swiss"
COC(=O)Nc1nc2c([nH]1)cccc2,0.39229,mazzatorta
CCC(n1c(=O)[nH]c(c(c1=O)Br)C)C,0.39446,swiss
CO/N=C(\c1ccccc1Oc1ncnc(c1F)Oc1ccccc1Cl)/C1=NOCCO1,0.39448,swiss
N#Cc1ccc(cc1)C/C(=N/NC(=O)Nc1ccc(cc1)OC(F)(F)F)/c1ccc(cc1)C(F)(F)F,0.39494,swiss
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,0.39612,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,0.40234,swiss
O=C1N(OCC1(C)C)Cc1ccccc1Cl,0.41719,swiss
Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,0.42325,mazzatorta
NCCNc1cccc2c1cccc2,0.42415,mazzatorta
CC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C,0.42802,"mazzatorta, swiss"
CC(Oc1ccccn1)COc1ccc(cc1)Oc1ccccc1,0.43159,swiss
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0.43286,swiss
CC(Oc1ccccn1)COc1ccc(cc1)Oc1ccccc1,0.43564,mazzatorta
CO/C=C(\c1ccccc1COc1cccc(n1)C(F)(F)F)/C(=O)OC,0.44103,swiss
N#Cc1c[nH]cc1c1cccc2c1OC(O2)(F)F,0.44322,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1F)Oc1ccc(cc1Cl)C(F)(F)F,0.44602,swiss
CC1N(C(=O)NC2CCCCC2)C(=O)SC1c1ccc(cc1)Cl,0.45341,mazzatorta
N#Cc1c[nH]cc1c1cccc2c1OC(O2)(F)F,0.45531,swiss
CCSC(=O)N(CC(C)C)CC(C)C,0.46004,mazzatorta
CSC(=O)c1cccc2c1snn2,0.46082,swiss
Cc1cc(N)c(cc1C)C,0.46595,mazzatorta
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.46707,swiss
CC(C#C)(CC)O,0.4687,mazzatorta
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)[O-])[N+](=O)[O-])C(F)(F)F.[Na+],0.46919,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1F)Oc1ccc(cc1Cl)C(F)(F)F,0.47057,swiss
Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,0.47404,mazzatorta
ClCC[N+](C)(C)C.[Cl-],0.47448,swiss
Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,0.47742,swiss
CC1OC(C)CN(C1)C1CCCCCCCCCCC1,0.48317,swiss
CCCCc1c(C)nc(nc1OS(=O)(=O)N(C)C)NCC,0.49302,swiss
CN1N(C)C(CC1c1ccccc1)c1ccccc1,0.49534,mazzatorta
OC(=O)C(Oc1cccc(c1)Cl)C,0.49846,mazzatorta
COC(=O)C(NC(=O)C(CC(=O)O)N)Cc1ccccc1,0.49949,mazzatorta
ClC(Cl)Cl,0.50261,mazzatorta
O=c1[nH]c2CCCc2c(=O)n1C1CCCCC1,0.50364,swiss
CCOC(=O)OC1=C(C(=O)NC21CCC(CC2)OC)c1cc(C)ccc1C,0.5061,swiss
CCOC(=O)OC1=C(C(=O)NC21CCC(CC2)OC)c1cc(C)ccc1C,0.5061,swiss
N#Cc1c[nH]cc1c1cccc(c1Cl)Cl,0.50615,swiss
CCCOC(=O)NCCCN(C)C.Cl,0.50728,swiss
CCOc1nc(nc(n1)NC)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.51169,swiss
CCCCC(COC(=O)c1ccccc1C(=O)OCC(CCCC)CC)CC,0.51209,mazzatorta
COc1c(Cl)ccc(c1C(=O)O)Cl,0.52027,mazzatorta
CCOc1cc(ccc1C1COC(=N1)c1c(F)cccc1F)C(C)(C)C,0.5203,swiss
COCC(N(c1c(C)cccc1CC)C(=O)CCl)C,0.52855,"mazzatorta, swiss"
O=CCC1CC(C)C(=O)C=CC(=CC(C(OC(=O)CC(C(C1OC1(C)OC(C)C(C(C1O)N(C)C)OC1(C)OC(C)C(C(C1)(C)O)O)C)O)CC)COC1OC(C)C(C(C1OC)OC)O)C,0.52958,mazzatorta
[O-][N+](=O)/N=C\1/N(Cc2cnc(s2)Cl)COCN1C,0.53134,swiss
COC(=O)C1(O)c2cc(Cl)ccc2c2c1cccc2,0.54605,mazzatorta
COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)Cl,0.54657,swiss
CC(C12CCC(O2)(C(C1)OCc1ccccc1C)C)C,0.54665,mazzatorta
Clc1ccc(cc1)CN(C(=O)Nc1ccccc1)C1CCCC1,0.54739,swiss
Oc1ccc2c(c1N=Nc1ccccc1)ccc(c2)S(=O)(=O)O,0.54821,mazzatorta
ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC,0.54949,mazzatorta
[O-][N+](=O)c1cc(Cl)c(c(c1)Cl)N,0.56518,swiss
Nc1ccc(c(c1)N(=O)=O)N,0.56811,mazzatorta
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCCl,0.56902,mazzatorta
ClCCl,0.5887,mazzatorta
NC1CCCCC1,0.58987,mazzatorta
COC(=O)c1csc(c1S(=O)(=O)NC(=O)n1nc(n(c1=O)C)OC)C,0.5994,swiss
COc1cc(Cl)c(cc1Cl)OC,0.60371,mazzatorta
NC1CCCCC1,0.605,mazzatorta
COCCN(c1c(C)cccc1C)C(=O)CCl,0.6139,swiss
OC(=O)C1C2CCC(C1C(=O)O)O2,0.61774,mazzatorta
ClCCl,0.61908,mazzatorta
O=Cc1ccco1,0.62445,"mazzatorta, swiss"
CN(C(=O)Nc1ccc(cc1)Cl)C,0.62925,mazzatorta
COc1c(OC)cc(c(c1OC)C(=O)c1c(OC)ccc(c1C)Br)C,0.63528,swiss
OC1(Cn2ncnc2)/C(=C/c2ccc(cc2)Cl)/CCC1(C)C,0.64063,swiss
ClC(C(Cl)Cl)Cl,0.64343,mazzatorta
COC(=O)c1ccc(cc1)C(=O)OC,0.64372,mazzatorta
Clc1ccc(cc1)S(=O)(=O)c1cc(Cl)c(cc1Cl)Cl,0.64597,mazzatorta
CC(OC(=O)NC(C(=O)NC(c1nc2c(s1)cc(cc2)F)C)C(C)C)C,0.65432,swiss
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.65554,mazzatorta
CCCOC(=O)NCCCN(C)C.Cl,0.66747,swiss
CCCCOCC(OCC(O)C)C,0.67269,mazzatorta
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C,0.70474,swiss
CC1OC(C)OC(C1)OC(=O)C,0.71759,mazzatorta
[O-][N+](=O)c1cc(Cl)c(c(c1)Cl)N,0.72459,mazzatorta
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,0.73869,mazzatorta
COc1nc(nc(c1)OC)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)OC,0.75292,mazzatorta
O=C(C1C(C1(C)C)C=C(C)C)OCN1C(=O)C2=C(C1=O)CCCC2,0.75436,mazzatorta
CCOc1nc(F)cc2n1nc(n2)S(=O)(=O)Nc1c(Cl)cccc1C(=O)OC,0.75615,swiss
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)O,0.77956,swiss
Clc1ccc(c(n1)C(=O)O)Cl,0.78125,swiss
Clc1ccc(c(n1)C(=O)O)Cl,0.78125,swiss
COC(=O)NS(=O)(=O)c1ccc(cc1)N,0.78179,"mazzatorta, swiss"
ClCC[N+](C)(C)C.[Cl-],0.79079,swiss
ClC(Br)Cl,0.79351,mazzatorta
COC(CCCC(C/C=C/C(=C/C(=O)OC(C)C)/C)C)(C)C,0.80523,swiss
OC(C(Cl)(Cl)Cl)O,0.81619,mazzatorta
CCOc1cc(ccc1OCC)NC(=O)OC(C)C,0.8241,swiss
OC(=O)c1nc(Cl)c(c(c1Cl)N)Cl,0.8283,swiss
Nc1ccc(c(c1)C)NOS(=O)(=O)O,0.84315,mazzatorta
CCOC(=O)C1OC1(C)c1ccccc1,0.84854,mazzatorta
ClCC[N+](C)(C)C.[Cl-],0.86038,swiss
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,0.86113,mazzatorta
OCCn1c(C)ncc1[N+](=O)[O-],0.8764,mazzatorta
ClCCP(=O)(O)O,0.90661,swiss
COP(=O)OC,0.90869,mazzatorta
Nc1nc(NC2CC2)nc(n1)N,0.93872,swiss
OCCNc1ccc(cc1OCCO)N(=O)=O,0.94539,mazzatorta
O=N(=O)c1cccc2c1cccc2,0.95283,mazzatorta
O=C(C1(C)CCCCC1)Nc1ccc(c(c1Cl)Cl)O,0.96626,"mazzatorta, swiss"
Oc1cccc2c1nccc2,0.98513,mazzatorta
CCCOC(=O)c1ccc(cn1)C(=O)OCCC,0.99491,mazzatorta
Oc1noc(c1)C,0.99911,swiss
