InChI,TD50
"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2",5.973130320064191e-05
"InChI=1S/C6H6N2O2/c9-7-5-1-2-6(8-10)4-3-5/h1-4,7,9H",0.0007674258149012321
"InChI=1S/C6H6N2O3/c7-4-1-2-6(9)5(3-4)8(10)11/h1-3,9H,7H2",0.0020048856923181686
"InChI=1S/C6H6N2O3/c7-5-2-1-4(8(10)11)3-6(5)9/h1-3,9H,7H2",0.0007202016564638041
"InChI=1S/C6H6N2O3/c7-5-3-4(8(10)11)1-2-6(5)9/h1-3,9H,7H2",0.005443686394352627
"InChI=1S/C6H6N4O4/c7-6(11)9-8-3-4-1-2-5(14-4)10(12)13/h1-3H,(H3,7,9,11)",3.522825689777356e-05
"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",0.0007519711998663089
"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",0.0006493471109956644
"InChI=1S/C6H7ClN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2",0.0015008486106630374
"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",0.002209193048405874
"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.00288854345679404
"InChI=1S/C6H7N3O/c1-9(8-10)6-4-2-3-5-7-6/h2-5H,1H3",1.5604560031617307e-06
"InChI=1S/C6H7N3O/c7-9-6(10)5-1-3-8-4-2-5/h1-4H,7H2,(H,9,10)",0.0010937775723096478
"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",0.0022932980214756364
"InChI=1S/C6H8N4O3S/c1-2-7-5(11)9-6-8-3-4(14-6)10(12)13/h3H,2H2,1H3,(H2,7,8,9,11)",0.0006058674796699018
"InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3",0.0006470598515798739
"InChI=1S/C6H9NO/c1-2-7-5-3-4-6(7)8/h2H,1,3-5H2",0.00010797017863666099
"InChI=1S/C6H9NO6/c8-4(9)1-7(2-5(10)11)3-6(12)13/h1-3H2,(H,8,9)(H,10,11)(H,12,13)",0.0019357660506396199
"InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3",2.021809347471251e-05
"InChI=1S/C7H10N2O/c1-10-7-3-2-5(8)4-6(7)9/h2-4H,8-9H2,1H3",0.001324482221540272
"InChI=1S/C7H10N2OS/c1-2-3-5-4-6(10)9-7(11)8-5/h4H,2-3H2,1H3,(H2,8,9,10,11)",8.047783863547107e-05
"InChI=1S/C7H10N6O3/c1-11-4-8-6(12(2)9-15)5(11)7(14)13(3)10-16/h4H,1-3H3",8.090439620341776e-07
"InChI=1S/C7H11N5O2/c1-8-7(13)5-6(12(3)10-14)9-4-11(5)2/h4H,1-3H3,(H,8,13)",5.071130207860546e-06
"InChI=1S/C7H14N4O4/c1-11(10-15)7(14)9-4-2-3-5(8)6(12)13/h5H,2-4,8H2,1H3,(H,9,14)(H,12,13)",3.6066075616857804e-06
"InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)",2.8304914790332972e-06
"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)",8.464663286418842e-06
"InChI=1S/C7H15N3O/c1-6-4-10(8-11)5-7(2)9(6)3/h6-7H,4-5H2,1-3H3",9.604767017611587e-07
"InChI=1S/C7H15N3O2/c1-2-3-4-5-6-10(9-12)7(8)11/h2-6H2,1H3,(H2,8,11)",2.961671468076877e-06
"InChI=1S/C7H5N3O3S/c8-7-9-4(3-14-7)5-1-2-6(13-5)10(11)12/h1-3H,(H2,8,9)",2.769899478690688e-05
"InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)",0.001717340169184922
"InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)",0.0020567606139908707
"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3",3.409585051852009e-05
"InChI=1S/C7H6N2O4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3",1.6032187361365404e-06
"InChI=1S/C7H6N4O3S/c8-10-7-9-4(3-15-7)5-1-2-6(14-5)11(12)13/h1-3H,8H2,(H,9,10)",1.4101710020215437e-05
"InChI=1S/C7H6N6O3/c8-6-10-5(11-7(9)12-6)3-1-2-4(16-3)13(14)15/h1-2H,(H4,8,9,10,11,12)",7.697113627402102e-06
"InChI=1S/C7H6O3/c8-5-1-2-6-7(3-5)10-4-9-6/h1-3,8H,4H2",0.009774059934535496
"InChI=1S/C7H7FN2O/c1-10(9-11)7-4-2-6(8)3-5-7/h2-5H,1H3",1.6543208915427364e-06
"InChI=1S/C7H7N3O2/c1-10(9-12)7-4-2-6(8-11)3-5-7/h2-5H,1H3",7.871655681670205e-06
"InChI=1S/C7H7NO/c1-6-4-2-3-5-7(6)8-9/h2-5H,1H3",0.0004185357687106945
"InChI=1S/C7H7NO2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3",0.001874052035935112
"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",3.3980865709952174e-05
"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",0.00010187063213339316
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.03321090159783517
"InChI=1S/C7H8N2O/c1-9(8-10)7-5-3-2-4-6-7/h2-6H,1H3",1.042957356999158e-06
"InChI=1S/C7H8N2O3/c1-12-7-3-2-5(9(10)11)4-6(7)8/h2-4H,8H2,1H3",0.0003205469399066696
"InChI=1S/C7H8O2/c1-5-2-3-6(8)7(9)4-5/h2-4,8-9H,1H3",0.0019977895425383964
"InChI=1S/C7H8O2/c1-9-7-4-2-6(8)3-5-7/h2-5,8H,1H3",0.0032625192126131642
"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",0.0004068944342254183
"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3",0.0002411644099794946
"InChI=1S/C7H9NO2S/c1-6-4-2-3-5-7(6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",0.023128422904380934
"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.0006838411905995456
"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",0.0037490463670267174
"InChI=1S/C8H11N/c1-6-3-4-7(2)8(9)5-6/h3-5H,9H2,1-2H3",0.0012543355033887583
"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",0.001031525907392086
"InChI=1S/C8H11N3/c1-11(2)10-9-8-6-4-3-5-7-8/h3-7H,1-2H3",1.5483279398792856e-05
"InChI=1S/C8H11NO/c1-6-3-4-8(10-2)7(9)5-6/h3-5H,9H2,1-2H3",0.0007143945396930011
"InChI=1S/C8H11NO/c1-6-5-7(10-2)3-4-8(6)9/h3-5H,9H2,1-2H3",0.0034261778944460032
"InChI=1S/C8H12F6N2O/c9-7(10,11)3-1-5-16(15-17)6-2-4-8(12,13)14/h1-6H2",2.810084144738846e-06
"InChI=1S/C8H12N2O3/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H2,1-2H3,(H2,9,10,11,12,13)",0.00024810985891941226
"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)",6.961370128678835e-07
"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",0.00016969332799216717
"InChI=1S/C8H14ClNS2/c1-4-10(5-2)8(11)12-6-7(3)9/h3-6H2,1-2H3",0.00011662813320809678
"InChI=1S/C8H14O2/c1-4-5-10-8(9)6-7(2)3/h4,7H,1,5-6H2,2-3H3",0.0008650056682485204
"InChI=1S/C8H14O4/c1-5-4-8(11-6(2)9)12-7(3)10-5/h5,7-8H,4H2,1-3H3",0.004110350275324554
"InChI=1S/C8H15N3O7/c1-11(10-18)8(17)9-4(2-12)6(15)7(16)5(14)3-13/h2,4-7,13-16H,3H2,1H3,(H,9,17)",3.6309383091138406e-06
"InChI=1S/C8H16N2O3/c1-3-5-6-7-10(9-12)8(11)13-4-2/h3-7H2,1-2H3",5.365938404339984e-06
"InChI=1S/C8H18N2O/c1-3-5-7-10(9-11)8-6-4-2/h3-8H2,1-2H3",4.366745996938879e-06
"InChI=1S/C8H18N2O2/c1-2-3-6-10(9-12)7-4-5-8-11/h11H,2-8H2,1H3",2.622807057818818e-06
"InChI=1S/C8H5N3O4S/c12-4-9-8-10-5(3-16-8)6-1-2-7(15-6)11(13)14/h1-4H,(H,9,10,12)",1.776688261441569e-05
"InChI=1S/C8H6N4O4S/c1-4(13)9-8-11-10-7(17-8)5-2-3-6(16-5)12(14)15/h2-3H,1H3,(H,9,11,13)",3.477251146430776e-05
"InChI=1S/C8H6N4O4S/c13-4-9-11-8-10-5(3-17-8)6-1-2-7(16-6)12(14)15/h1-4H,(H,9,13)(H,10,11)",1.9903722625497596e-05
"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)",0.0006844218860483703
"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",0.00022371772775761018
"InChI=1S/C8H8N2O2/c1-10(9-12)8(11)7-5-3-2-4-6-7/h2-6H,1H3",1.9675758125844567e-05
"InChI=1S/C8H8N4O4/c13-8-9-3-4-11(8)10-5-6-1-2-7(16-6)12(14)15/h1-2,5H,3-4H2,(H,9,13)",2.3463947822603856e-05
"InChI=1S/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2",0.0004610960602920555
"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",0.0032746195156738655
"InChI=1S/C9H10N4O3S/c1-12(2)11-9-10-6(5-17-9)7-3-4-8(16-7)13(14)15/h3-5H,1-2H3,(H,10,11)",1.6124788558793863e-06
"InChI=1S/C9H10N4O4/c1-6-5-12(9(14)11-6)10-4-7-2-3-8(17-7)13(15)16/h2-4,6H,5H2,1H3,(H,11,14)",2.241810778575835e-05
"InChI=1S/C9H10N4S/c10-7-3-1-6(2-4-7)8-5-14-9(12-8)13-11/h1-5H,10-11H2,(H,12,13)",4.993486651149665e-06
"InChI=1S/C9H10O2/c1-2-4-8(5-3-1)10-6-9-7-11-9/h1-5,9H,6-7H2",0.0002929924854086413
"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",0.0006594539519917509
"InChI=1S/C9H11N3O/c13-11-12-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,9H,2,4,6H2",5.400576625830323e-07
"InChI=1S/C9H11N3O2/c13-10-12-6-2-4-9(12)8-3-1-5-11(14)7-8/h1,3,5,7,9H,2,4,6H2",4.534098125957823e-06
"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",0.03619221309975082
"InChI=1S/C9H12N2O/c1-11(10-12)8-7-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3",6.077787149560377e-08
"InChI=1S/C9H12N2O2/c1-2-13-8-5-3-7(4-6-8)11-9(10)12/h3-6H,2H2,1H3,(H3,10,11,12)",0.0029799577034681167
"InChI=1S/C9H13ClN6/c1-4-12-7-13-6(10)14-8(15-7)16-9(2,3)5-11/h4H2,1-3H3,(H2,12,13,14,15,16)",2.6299094239251643e-05
"InChI=1S/C9H13N/c1-6-4-7(2)9(10)8(3)5-6/h4-5H,10H2,1-3H3",3.823786317649393e-05
"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3",0.0002485091301218941
"InChI=1S/C9H14N8S3/c10-6-7(17-20-16-6)13-1-2-18-3-5-4-19-9(14-5)15-8(11)12/h4H,1-3H2,(H2,10,16)(H,13,17)(H4,11,12,14,15)",0.015100190825257159
"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",0.008754989801522287
"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",5.490167296721841e-06
"InChI=1S/C9H15Cl6O4P/c10-1-7(2-11)17-20(16,18-8(3-12)4-13)19-9(5-14)6-15/h7-9H,1-6H2",0.0001076808469655581
"InChI=1S/C9H16ClN3O7/c10-1-2-13(12-19)9(18)11-5-7(16)6(15)4(3-14)20-8(5)17/h4-8,14-17H,1-3H2,(H,11,18)",1.1954401132320756e-07
"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)",0.034163217252366124
"InChI=1S/C9H18N3OP/c1-7-4-10(7)14(13,11-5-8(11)2)12-6-9(12)3/h7-9H,4-6H2,1-3H3",2.0721767984961277e-05
"InChI=1S/C9H18N6O6/c16-1-13(2-17)7-10-8(14(3-18)4-19)12-9(11-7)15(5-20)6-21/h16-21H,1-6H2",3.33032841935753e-05
"InChI=1S/C9H19N3O2/c1-3-5-7-10-9(13)12(11-14)8-6-4-2/h3-8H2,1-2H3,(H,10,13)",2.1265368949182827e-05
"InChI=1S/C9H4Cl6O4/c10-3-4(11)8(13)2(6(18)19)1(5(16)17)7(3,12)9(8,14)15/h1-2H,(H,16,17)(H,18,19)",0.00010492696388943609
"InChI=1S/C9H4F3N3O4S/c10-9(11,12)7(16)14-8-13-4(3-20-8)5-1-2-6(19-5)15(17)18/h1-3H,(H,13,14,16)",2.2102353754193866e-05
"InChI=1S/C9H7N3O4S/c1-5(13)10-9-11-6(4-17-9)7-2-3-8(16-7)12(14)15/h2-4H,1H3,(H,10,11,13)",7.029024738613018e-05
"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",0.0069197383540470486
"InChI=1S/C9H8N4O2S/c1-13(12-15)9(14)11-8-10-6-4-2-3-5-7(6)16-8/h2-5H,1H3,(H,10,11,14)",4.783036390018048e-06
"InChI=1S/C9H8N4O2S/c10-12-9-11-8(5-16-9)6-1-3-7(4-2-6)13(14)15/h1-5H,10H2,(H,11,12)",1.3587209568104588e-05
"InChI=1S/C9H8N4O5/c1-5(14)10-4-7-11-9(12-18-7)6-2-3-8(17-6)13(15)16/h2-3H,4H2,1H3,(H,10,14)",0.00023633556160229004
"InChI=1S/C9H8O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-4H,5-6H2",0.020046085748650633
"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)",0.0016485584272419634
"InChI=1S/CCl4/c2-1(3,4)5",0.00018072896181613217
"InChI=1S/CH4N2S/c2-1(3)4/h(H4,2,3,4)",0.0012939764803682101
InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,0.00017242657241721055
InChI=1S/C11H7N3O3/c15-14(16)11-5-4-9(17-11)8-7-12-10-3-1-2-6-13(8)10/h1-7H,5.933897257186918e-05
InChI=1S/C12Br10O/c13-1-3(15)7(19)11(8(20)4(1)16)23-12-9(21)5(17)2(14)6(18)10(12)22,0.00348218528603649
InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,0.00013225676690924786
InChI=1S/C12H10N2O/c15-13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,0.0008424952590723383
InChI=1S/C12H24N2O/c15-13-14-11-9-7-5-3-1-2-4-6-8-10-12-14/h1-12H2,5.133475061201374e-05
InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,7.298821193789602e-11
InChI=1S/C12H4Cl6/c13-7-3-1-5(9(15)11(7)17)6-2-4-8(14)12(18)10(6)16/h1-4H,7.786599511633277e-06
InChI=1S/C12H5Cl5/c13-8-3-1-2-6(10(8)15)7-4-5-9(14)12(17)11(7)16/h1-5H,1.4704458759507413e-05
InChI=1S/C12H6Cl4/c13-7-1-3-9(11(15)5-7)10-4-2-8(14)6-12(10)16/h1-6H,4.0412785783467224e-05
InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,0.0014783823540282163
InChI=1S/C12H8Cl2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,0.0007037288214604071
InChI=1S/C16H9NO2/c18-17(19)14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9H,1.346824769603986e-05
InChI=1S/C20H12/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h1-12H,3.7890002469191535e-06
InChI=1S/C2Cl2/c3-1-2-4,3.77132695929915e-05
InChI=1S/C2Cl4/c3-1(4)2(5)6,0.0008743778349440065
InChI=1S/C2F4/c3-1(4)2(5)6,0.0010698395240713934
InChI=1S/C2H3N3O/c1-5(2-3)4-6/h1H3,5.642755061051665e-06
InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2,8.091080010135074e-06
InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,0.00014753650416901874
InChI=1S/C2H4Cl2O/c3-1-5-2-4/h1-2H2,3.105482002122544e-08
InChI=1S/C2H4O/c1-2-3-1/h1-2H2,0.00048351333043981524
InChI=1S/C2H6N2O/c1-3-4(2)5/h1-2H3,6.290333727851602e-07
InChI=1S/C2H6N2O/c1-4(2)3-5/h1-2H3,1.2945128851952012e-06
InChI=1S/C2H6N2O2/c1-3(2)4(5)6/h1-2H3,6.072291125396463e-06
InChI=1S/C2H6O3P/c1-4-6(3)5-2/h1-2H3/q+1,0.0012747498647297866
InChI=1S/C3H4N2O3/c6-3-5(4-7)1-2-8-3/h1-2H2,3.3168067335484173e-06
InChI=1S/C3H4O2/c4-2-1-3-5/h1-4H,0.001692971089326988
InChI=1S/C3H4O2/c4-3-1-2-5-3/h1-2H2,2.026014582309354e-05
InChI=1S/C3H6O3S/c4-7(5)3-1-2-6-7/h1-3H2,3.143832807041542e-05
InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,5.817202348739501e-06
InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,7.980487259186946e-06
InChI=1S/C4H8N2O2/c7-5-6-1-3-8-4-2-6/h1-4H2,9.386954372512337e-07
InChI=1S/C4H8N2O2/c7-5-6-3-1-2-4-8-6/h1-4H2,0.00020926879931380295
InChI=1S/C4H8N2OS/c7-5-6-1-3-8-4-2-6/h1-4H2,4.0776123196848235e-05
InChI=1S/C4H8N4O2/c9-5-7-2-1-3-8(4-7)6-10/h1-4H2,1.1517212335073147e-06
InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,0.0056444897852763656
InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,0.0030304705299226036
InChI=1S/C5H10N2O/c8-6-7-4-2-1-3-5-7/h1-5H2,1.252783720469787e-05
InChI=1S/C5H10N4O2/c10-6-8-2-1-3-9(7-11)5-4-8/h1-5H2,3.8884993364260103e-07
InChI=1S/C5H3Cl5/c1-2(4(7)8)3(6)5(9)10/h1H3,0.0002737779020457611
InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,0.007108359076417074
InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,0.0008508223900043424
InChI=1S/C6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9,1.3554303596736287e-05
InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H,0.004380910657993744
InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,0.0021944515026218066
InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,0.00020713284282109997
InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,0.002163564448104176
InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,3.851072162559269e-05
InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,4.918615683775761e-05
InChI=1S/C7H14N2O/c10-8-9-6-4-2-1-3-5-7-9/h1-7H2,2.658248411204303e-07
InChI=1S/C7H3Cl5O/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h1H3,8.845719242578243e-05
InChI=1S/C7H4N2O3S/c10-9(11)7-2-1-6(12-7)5-3-13-4-8-5/h1-4H,3.914684347990944e-05
InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,0.008536726161756297
InChI=1S/C8H6O/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,0.003589187066059639
InChI=1S/C9H16N2O2S2/c14-9(10-1-5-12-6-2-10)15-11-3-7-13-8-4-11/h1-8H2,0.0003655871377748181
InChI=1S/C9H6N2O2/c12-11(13)8-5-1-3-7-4-2-6-10-9(7)8/h1-6H,5.638616368524316e-05
InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,0.0002682309824575576
InChI=1S/CH2Cl2/c2-1-3/h1H2,0.008524468639492473
InChI=1S/CH2ClF/c2-1-3/h1H2,0.0004015906494509356
InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.0006618604241214676
InChI=1S/CH4N2O2/c2-1-3(4)5/h1-2H2,0.00022878258475408878
InChI=1S/CHBr3/c2-1(3)4/h1H,0.0025639950207849895
InChI=1S/CHBrCl2/c2-1(3)4/h1H,0.0004425372952120554
InChI=1S/CHCl3/c2-1(3)4/h1H,0.002194733143067277
