InChI,TD50
InChI=1S/C4H8Cl2O2/c5-3-7-1-2-8-4-6/h1-4H2,2.9054685067967164e-05
InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,6.781915956180308e-06
InChI=1S/C4H8N4O2/c9-5-7-1-2-8(6-10)4-3-7/h1-4H2,2.4977086991724776e-05
InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,0.018029082852234216
InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,0.002315415685783545
InChI=1S/C5H10N2O/c8-6-7-4-2-1-3-5-7/h1-5H2,1.1388942913361575e-05
InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,0.0020502880498596823
InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,0.00030847052475640167
InChI=1S/C6Cl5NO2/c7-1-2(8)4(10)6(12(13)14)5(11)3(1)9,0.00024074494816534594
InChI=1S/C6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9,0.00022859719278433643
InChI=1S/C6H12N2O/c9-7-8-5-3-1-2-4-6-8/h1-6H2,4.119451613607955e-06
InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H,0.0021972579852981007
InChI=1S/C6H4ClNO2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,0.0030021414852793213
InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,0.0009964824803147187
InChI=1S/C6H4F4N2/c7-1-2(8)5(11)4(10)6(12)3(1)9/h11-12H2,0.0004791699865243814
InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H,4.690327379300441e-05
InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,0.002404365548040983
InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,0.0009921671285684677
InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,2.2762587246555766e-05
InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,8.635737460064331e-05
InChI=1S/C7H3Cl5O/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h1H3,0.00024254391471585488
InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.014040457247749934
InChI=1S/C8H6O/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,0.00021247310225966476
InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,0.0007047905916614315
InChI=1S/CH2Cl2/c2-1-3/h1H2,0.012951540750610164
InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.007683478685964592
InChI=1S/CHBr2Cl/c2-1(3)4/h1H,0.0006673730898845913
InChI=1S/CHBrCl2/c2-1(3)4/h1H,0.00029115902043606965
InChI=1S/CHCl3/c2-1(3)4/h1H,0.0009298296903834608
